,date,hospitalized,light-mid_symptoms,severe_symptoms,dead,discharged,PCR_positive,PCR_negative,tested_MA(7days),positive_rate,comparisonPreDay,comparisonPreDeclare,comparisonPreSpread
402,2021-06-07,1734.0,1673.0,61.0,3.0,581.0,256.0,6506.0,7977.6,0.040999999999999995,-11.6,26.2,-17.8
403,2021-06-08,1699.0,1639.0,60.0,10.0,525.0,332.0,7334.0,7898.4,0.04,0.2,26.4,-17.7
404,2021-06-09,1626.0,1569.0,57.0,7.0,465.0,270.0,6327.0,7820.6,0.04,3.5,30.8,-14.8
405,2021-06-10,1563.0,1508.0,55.0,6.0,479.0,278.0,6268.0,7714.0,0.039,0.0,30.8,-14.7
406,2021-06-11,1522.0,1471.0,51.0,8.0,492.0,288.0,6787.0,7628.4,0.039,3.5,35.4,-11.8
407,2021-06-12,1484.0,1438.0,46.0,8.0,416.0,211.0,4917.0,7560.7,0.039,23.4,67.1,0.2
408,2021-06-13,1483.0,1436.0,47.0,6.0,351.0,104.0,1934.0,7569.9,0.039,-8.2,53.3,-8.1
409,2021-06-14,1436.0,1390.0,46.0,3.0,476.0,249.0,6315.0,7552.6,0.039,-17.1,27.0,-17.2
410,2021-06-15,1377.0,1332.0,45.0,12.0,386.0,369.0,7545.0,7588.3,0.039,4.6,32.9,-13.4
411,2021-06-16,1346.0,1301.0,45.0,12.0,374.0,321.0,6427.0,7603.3,0.04,-0.8,31.8,-14.1
412,2021-06-17,1333.0,1293.0,40.0,7.0,384.0,279.0,6091.0,7573.7,0.040999999999999995,1.2,33.3,-13.1
413,2021-06-18,1303.0,1261.0,42.0,2.0,456.0,294.0,6517.0,7523.4,0.040999999999999995,5.5,40.6,-8.4
414,2021-06-19,1286.0,1243.0,43.0,4.0,386.0,229.0,4672.0,7478.4,0.040999999999999995,17.8,65.6,-0.7
415,2021-06-20,1270.0,1225.0,45.0,1.0,402.0,115.0,1817.0,7464.1,0.042,-2.7,61.1,-3.4
416,2021-06-21,1282.0,1235.0,47.0,1.0,395.0,293.0,6028.0,7432.6,0.043,-16.1,35.1,-12.0
417,2021-06-22,1285.0,1240.0,45.0,5.0,377.0,459.0,7695.0,7457.7,0.045,-0.2,34.9,-12.1
418,2021-06-23,1301.0,1257.0,44.0,10.0,341.0,357.0,6885.0,7540.6,0.046,0.0,34.8,-12.1
419,2021-06-24,1360.0,1317.0,43.0,3.0,379.0,357.0,6640.0,7631.9,0.047,2.2,37.9,-10.2
420,2021-06-25,1385.0,1347.0,38.0,2.0,368.0,452.0,7476.0,7799.9,0.05,6.0,46.1,-4.8
421,2021-06-26,1427.0,1390.0,37.0,4.0,346.0,270.0,4804.0,7842.3,0.05,25.6,83.5,10.0
422,2021-06-27,1449.0,1412.0,37.0,1.0,404.0,162.0,1849.0,7856.3,0.051,-14.7,56.6,-6.1
423,2021-06-28,1491.0,1450.0,41.0,4.0,380.0,339.0,6224.0,7894.4,0.051,-12.6,36.8,-10.9
424,2021-06-29,1510.0,1467.0,43.0,4.0,392.0,478.0,8154.0,7972.7,0.051,-0.2,36.5,-11.0
425,2021-06-30,1553.0,1506.0,47.0,3.0,425.0,449.0,7272.0,8031.1,0.052000000000000005,1.9,39.2,-9.3
426,2021-07-01,1557.0,1506.0,51.0,2.0,500.0,458.0,6227.0,7993.7,0.054000000000000006,-6.7,29.9,-15.4
427,2021-07-02,1620.0,1566.0,54.0,2.0,522.0,501.0,7582.0,8023.3,0.055,3.1,33.9,-12.7
428,2021-07-03,1625.0,1575.0,50.0,0.0,476.0,375.0,5958.0,8208.0,0.055999999999999994,26.5,69.4,1.6
429,2021-07-04,1640.0,1589.0,51.0,1.0,433.0,184.0,2111.0,8247.0,0.057,-8.5,55.1,-7.0
430,2021-07-05,1674.0,1617.0,57.0,1.0,528.0,440.0,7186.0,8425.3,0.057999999999999996,-13.3,34.5,-12.4
431,2021-07-06,1677.0,1614.0,63.0,1.0,535.0,650.0,8661.0,8541.3,0.061,2.4,37.7,-10.3
432,2021-07-07,1673.0,1611.0,62.0,3.0,492.0,589.0,7819.0,8676.1,0.063,1.1,39.3,-9.2
433,2021-07-08,1782.0,1722.0,60.0,2.0,569.0,558.0,7079.0,8825.4,0.064,-3.7,34.2,-12.6
434,2021-07-09,1857.0,1795.0,62.0,2.0,620.0,628.0,8023.0,8940.0,0.065,5.2,41.2,-8.0
435,2021-07-10,1870.0,1807.0,63.0,5.0,560.0,464.0,5649.0,8935.7,0.067,28.1,80.9,8.5
436,2021-07-11,1902.0,1841.0,61.0,3.0,635.0,238.0,2102.0,8957.4,0.068,-9.5,63.7,-1.9
437,2021-07-12,1947.0,1892.0,55.0,0.0,584.0,484.0,7415.0,9025.4,0.068,-17.0,35.9,-11.5
438,2021-07-13,1986.0,1928.0,58.0,2.0,626.0,823.0,8458.0,9042.3,0.07200000000000001,-1.9,33.2,-13.2
439,2021-07-14,2023.0,1969.0,54.0,4.0,647.0,818.0,7628.0,9063.1,0.077,0.6,34.0,-12.7
440,2021-07-15,2084.0,2027.0,57.0,4.0,702.0,894.0,7174.0,9145.7,0.08199999999999999,1.3,35.8,-11.5
441,2021-07-16,2224.0,2171.0,53.0,1.0,658.0,968.0,8100.0,9228.0,0.08800000000000001,5.9,43.7,-6.3
442,2021-07-17,2281.0,2222.0,59.0,2.0,722.0,730.0,5717.0,9285.6,0.092,21.0,74.0,4.3
443,2021-07-18,2304.0,2246.0,58.0,0.0,779.0,412.0,2373.0,9357.1,0.095,-8.7,58.8,-4.8
444,2021-07-19,2346.0,2286.0,60.0,1.0,838.0,803.0,6850.0,9322.3,0.10099999999999999,-17.2,31.4,-14.4
445,2021-07-20,2388.0,2328.0,60.0,2.0,781.0,1216.0,8790.0,9458.7,0.107,3.9,36.5,-11.1
446,2021-07-21,2466.0,2402.0,64.0,4.0,917.0,1351.0,8446.0,9670.3,0.114,2.0,39.2,-9.3
447,2021-07-22,2544.0,2479.0,65.0,0.0,738.0,876.0,4584.0,9196.3,0.12,10.1,53.3,-8.0
448,2021-07-23,2558.0,2490.0,68.0,1.0,1038.0,650.0,2858.0,8254.1,0.129,4.4,60.0,-4.0
449,2021-07-24,2638.0,2564.0,74.0,0.0,1204.0,1112.0,5463.0,8361.0,0.138,-8.3,46.8,-12.0
450,2021-07-25,2632.0,2560.0,72.0,0.0,1009.0,873.0,3138.0,8555.1,0.14400000000000002,-7.5,35.8,-18.5
451,2021-07-26,2717.0,2639.0,78.0,0.0,1233.0,1703.0,8778.0,9078.3,0.157,-2.2,32.8,-13.5
452,2021-07-27,2864.0,2782.0,82.0,2.0,1305.0,2396.0,10983.0,9590.0,0.16899999999999998,-7.4,22.9,-19.9
453,2021-07-28,2995.0,2915.0,80.0,6.0,1199.0,2339.0,9314.0,9910.3,0.18100000000000002,6.3,30.7,-14.9
454,2021-07-29,3039.0,2958.0,81.0,3.0,1296.0,2350.0,8783.0,10903.3,0.188,-1.8,28.3,-16.4
455,2021-07-30,3135.0,3047.0,88.0,2.0,1391.0,2535.0,11058.0,12568.4,0.188,2.9,32.0,-14.0
456,2021-07-31,3209.0,3114.0,95.0,3.0,1553.0,2124.0,7716.0,13015.3,0.193,9.3,44.3,-13.5
457,2021-08-01,3166.0,3065.0,101.0,0.0,1603.0,1100.0,3953.0,13184.4,0.19399999999999998,-7.0,34.2,-19.5
458,2021-08-02,3231.0,3117.0,114.0,0.0,1538.0,2382.0,9160.0,13389.7,0.201,-5.8,26.5,-17.6
459,2021-08-03,3351.0,3239.0,112.0,7.0,1548.0,3334.0,12346.0,13801.6,0.207,-1.4,24.7,-18.8
460,2021-08-04,3399.0,3284.0,115.0,1.0,2047.0,3059.0,10993.0,14227.7,0.21,-5.6,17.7,-23.3
461,2021-08-05,3383.0,3248.0,135.0,1.0,2080.0,3104.0,10534.0,14672.6,0.212,2.7,20.8,-21.3
462,2021-08-06,3383.0,3242.0,141.0,4.0,2940.0,3163.0,11902.0,14994.6,0.21600000000000003,1.6,22.7,-20.1
463,2021-08-07,3485.0,3335.0,150.0,4.0,2891.0,2525.0,9147.0,15334.4,0.21600000000000003,-0.7,21.8,-27.0
464,2021-08-08,3517.0,3366.0,151.0,1.0,3490.0,1374.0,3998.0,15392.7,0.218,-14.0,4.8,-37.2
465,2021-08-09,3525.0,3368.0,157.0,3.0,3287.0,1102.0,3598.0,14049.7,0.221,10.0,15.2,-30.9
466,2021-08-10,3594.0,3418.0,176.0,3.0,3782.0,2780.0,10097.0,13860.4,0.223,0.6,15.9,-24.5
467,2021-08-11,3667.0,3470.0,197.0,2.0,3411.0,3941.0,11860.0,14113.4,0.22899999999999998,0.4,16.4,-24.1
468,2021-08-12,3668.0,3450.0,218.0,6.0,2734.0,3536.0,10699.0,14201.1,0.233,-1.5,14.7,-25.3
469,2021-08-13,3727.0,3500.0,227.0,7.0,3902.0,3392.0,11702.0,14194.4,0.235,-1.9,12.5,-26.7
470,2021-08-14,3762.0,3517.0,245.0,0.0,3990.0,2774.0,8357.0,14085.3,0.24,-2.2,10.1,-34.0
471,2021-08-15,3749.0,3498.0,251.0,3.0,4673.0,1275.0,3369.0,13973.3,0.24,-9.3,-0.1,-40.1
472,2021-08-16,3881.0,3613.0,268.0,5.0,4164.0,2617.0,9677.0,15494.9,0.23800000000000002,14.9,14.8,-25.2
473,2021-08-17,3800.0,3524.0,276.0,8.0,4820.0,4124.0,13720.0,16119.4,0.23800000000000002,-5.8,8.1,-29.6
474,2021-08-18,3815.0,3540.0,275.0,6.0,4050.0,3695.0,12325.0,16236.3,0.23399999999999999,1.6,9.8,-28.4
475,2021-08-19,3864.0,3590.0,274.0,4.0,3182.0,3153.0,11575.0,16345.6,0.22899999999999998,4.6,14.8,-25.2
476,2021-08-20,3845.0,3572.0,273.0,7.0,3440.0,3288.0,12689.0,16518.9,0.226,3.3,18.7,-22.7
477,2021-08-21,3964.0,3694.0,270.0,6.0,4115.0,2392.0,9518.0,16646.6,0.221,3.4,22.7,-26.4
478,2021-08-22,3968.0,3697.0,271.0,8.0,4467.0,1152.0,4163.0,16741.3,0.218,-4.6,17.0,-29.8
479,2021-08-23,4034.0,3762.0,272.0,5.0,5150.0,2556.0,11487.0,17005.7,0.213,-3.1,13.4,-26.1
480,2021-08-24,4124.0,3856.0,268.0,9.0,5222.0,3258.0,14049.0,16856.9,0.205,3.5,17.4,-23.5
481,2021-08-25,4154.0,3877.0,277.0,11.0,4503.0,2911.0,13136.0,16820.1,0.19699999999999998,-0.9,16.3,-24.2
482,2021-08-26,4156.0,3880.0,276.0,11.0,3601.0,2588.0,11152.0,16659.3,0.192,-1.4,14.7,-25.3
483,2021-08-27,4226.0,3932.0,294.0,18.0,4783.0,2487.0,12073.0,16398.6,0.18600000000000003,3.9,19.1,-22.4
484,2021-08-28,4258.0,3961.0,297.0,19.0,4750.0,1881.0,9208.0,16252.3,0.182,8.9,29.7,-22.2
485,2021-08-29,4251.0,3955.0,296.0,14.0,4454.0,892.0,3770.0,16150.0,0.18,-6.6,21.1,-27.4
486,2021-08-30,4242.0,3955.0,287.0,12.0,4948.0,1830.0,10262.0,15840.7,0.175,-2.6,17.9,-23.2
487,2021-08-31,4303.0,4016.0,287.0,15.0,5167.0,2261.0,13104.0,15490.7,0.168,-1.1,16.7,-24.0
488,2021-09-01,4271.0,3985.0,286.0,7.0,4036.0,2063.0,11732.0,15116.4,0.161,3.6,20.8,-21.3
489,2021-09-02,4299.0,4008.0,291.0,10.0,2851.0,1701.0,10317.0,14835.6,0.153,-3.9,16.1,-24.4
490,2021-09-03,4339.0,4061.0,278.0,10.0,4377.0,1591.0,11847.0,14639.6,0.145,6.0,23.0,-19.9
491,2021-09-04,4351.0,4084.0,267.0,15.0,3521.0,1133.0,8416.0,14393.7,0.138,13.7,39.9,-16.1
492,2021-09-05,4292.0,4028.0,264.0,10.0,4113.0,468.0,3111.0,14219.9,0.135,-6.2,31.2,-21.3
493,2021-09-06,4215.0,3948.0,267.0,16.0,1887.0,1152.0,8876.0,13854.1,0.128,-9.7,18.5,-22.8
494,2021-09-07,4164.0,3904.0,260.0,16.0,5713.0,1488.0,10967.0,13400.0,0.122,3.7,22.9,-20.0
495,2021-09-08,4008.0,3756.0,252.0,17.0,2959.0,1091.0,9696.0,12903.4,0.115,3.1,26.7,-17.5
496,2021-09-09,3909.0,3658.0,251.0,19.0,2476.0,896.0,8631.0,12459.0,0.10800000000000001,-5.1,20.2,-21.7
497,2021-09-10,3754.0,3511.0,243.0,15.0,3219.0,894.0,9470.0,11985.3,0.10300000000000001,7.2,28.9,-16.0
498,2021-09-11,3649.0,3416.0,233.0,17.0,2492.0,720.0,6899.0,11686.0,0.099,12.8,45.4,-12.8
499,2021-09-12,3570.0,3340.0,230.0,21.0,2532.0,318.0,2828.0,11633.1,0.098,-3.1,40.9,-15.5
500,2021-09-13,3467.0,3242.0,225.0,12.0,2627.0,686.0,8245.0,11474.3,0.091,-10.8,25.6,-18.1
501,2021-09-14,3335.0,3127.0,208.0,14.0,2156.0,831.0,10181.0,11239.0,0.084,-1.1,24.3,-19.0
502,2021-09-15,3097.0,2899.0,198.0,20.0,1987.0,610.0,9006.0,11029.3,0.078,3.3,28.4,-16.3
503,2021-09-16,2879.0,2697.0,182.0,24.0,1354.0,492.0,8251.0,10903.9,0.07200000000000001,2.0,31.0,-14.7
504,2021-09-17,2684.0,2505.0,179.0,25.0,1500.0,501.0,7767.0,10553.4,0.069,4.5,36.9,-10.8
505,2021-09-18,2511.0,2334.0,177.0,20.0,1615.0,361.0,5766.0,10310.7,0.064,-2.5,33.5,-20.0
506,2021-09-19,2436.0,2265.0,171.0,16.0,1275.0,154.0,2425.0,10204.7,0.062,25.7,67.7,0.6
507,2021-09-20,2406.0,2237.0,169.0,4.0,1084.0,153.0,2230.0,8885.6,0.06,-11.1,49.1,-10.6
508,2021-09-21,2196.0,2044.0,152.0,3.0,1496.0,309.0,7111.0,8446.9,0.053,-10.4,33.5,-13.0
509,2021-09-22,2046.0,1900.0,146.0,16.0,1032.0,390.0,8330.0,8294.1,0.05,-1.9,31.0,-14.7
510,2021-09-23,1943.0,1800.0,143.0,18.0,734.0,161.0,3425.0,7339.7,0.048,14.5,50.0,-10.0
511,2021-09-24,1725.0,1586.0,139.0,15.0,1193.0,236.0,7078.0,7201.7,0.043,-5.8,41.3,-8.0
512,2021-09-25,1632.0,1501.0,131.0,8.0,754.0,210.0,5796.0,7172.4,0.039,14.0,61.0,-3.4
513,2021-09-26,1553.0,1424.0,129.0,11.0,932.0,85.0,1912.0,7079.0,0.038,-5.0,53.0,-8.3
514,2021-09-27,1378.0,1253.0,125.0,11.0,677.0,173.0,6715.0,7946.3,0.034,-14.1,31.4,-14.4
515,2021-09-28,1266.0,1149.0,117.0,8.0,611.0,206.0,7112.0,7767.9,0.032,-1.0,30.1,-15.3
516,2021-09-29,1181.0,1074.0,107.0,17.0,467.0,128.0,6114.0,7371.0,0.027999999999999997,0.9,31.3,-14.5
517,2021-09-30,1080.0,980.0,100.0,12.0,432.0,120.0,5644.0,7833.4,0.026000000000000002,0.1,31.5,-14.4
518,2021-10-01,979.0,886.0,93.0,14.0,430.0,150.0,6790.0,7696.7,0.024,-15.3,11.4,-27.4
519,2021-10-02,932.0,844.0,88.0,13.0,287.0,88.0,4604.0,7486.6,0.022000000000000002,51.0,68.2,0.9
520,2021-10-03,901.0,813.0,88.0,7.0,327.0,48.0,2069.0,7511.7,0.021,-6.4,57.4,-5.6
521,2021-10-04,854.0,777.0,77.0,6.0,333.0,98.0,6412.0,7463.7,0.019,-15.5,33.0,-13.4
522,2021-10-05,811.0,737.0,74.0,5.0,436.0,128.0,7168.0,7509.0,0.018000000000000002,-0.5,32.4,-13.8
523,2021-10-06,751.0,674.0,77.0,10.0,382.0,99.0,6297.0,7553.7,0.017,0.6,33.2,-13.2
524,2021-10-07,688.0,618.0,70.0,19.0,248.0,72.0,5613.0,7556.7,0.016,1.7,35.4,-11.8
525,2021-10-08,644.0,576.0,68.0,18.0,241.0,69.0,6541.0,7538.6,0.013999999999999999,2.0,38.1,-10.0
526,2021-10-09,615.0,547.0,68.0,9.0,184.0,51.0,4546.0,7507.9,0.013000000000000001,24.7,72.2,3.3
527,2021-10-10,602.0,535.0,67.0,7.0,125.0,22.0,1894.0,7469.9,0.013000000000000001,-6.3,61.3,-3.3
528,2021-10-11,567.0,505.0,62.0,6.0,208.0,43.0,6087.0,7399.9,0.011000000000000001,-15.6,36.2,-11.3
529,2021-10-12,519.0,464.0,55.0,10.0,199.0,58.0,6592.0,7283.1,0.01,-3.3,31.7,-14.2
530,2021-10-13,480.0,437.0,43.0,13.0,177.0,47.0,5561.0,7147.4,0.009000000000000001,0.8,32.8,-13.5
531,2021-10-14,447.0,407.0,40.0,12.0,115.0,52.0,5374.0,7082.4,0.008,3.7,37.7,-10.3
532,2021-10-15,413.0,374.0,39.0,7.0,112.0,53.0,6012.0,6974.1,0.008,2.3,40.9,-8.2
533,2021-10-16,390.0,355.0,35.0,7.0,101.0,39.0,4271.0,6932.6,0.008,28.1,80.5,8.3
534,2021-10-17,377.0,342.0,35.0,6.0,92.0,13.0,1624.0,6894.1,0.008,-10.8,60.9,-3.5
535,2021-10-18,326.0,295.0,31.0,6.0,162.0,24.0,5674.0,6803.4,0.008,-14.9,37.0,-10.7
536,2021-10-19,309.0,283.0,26.0,13.0,76.0,34.0,6293.0,6730.0,0.006999999999999999,-3.8,31.8,-14.1
537,2021-10-20,280.0,253.0,27.0,5.0,91.0,15.0,5382.0,6681.7,0.006999999999999999,6.6,40.6,-8.4
538,2021-10-21,256.0,232.0,24.0,2.0,84.0,19.0,4984.0,6613.6,0.006,-0.8,39.5,-9.1
539,2021-10-22,240.0,219.0,21.0,1.0,62.0,23.0,5594.0,6531.1,0.005,2.9,43.5,-6.5
540,2021-10-23,239.0,217.0,22.0,1.0,20.0,16.0,4020.0,6480.3,0.005,31.5,88.6,13.1
541,2021-10-24,237.0,215.0,22.0,0.0,47.0,8.0,1570.0,6470.6,0.005,-6.0,77.4,6.4
542,2021-10-25,226.0,206.0,20.0,3.0,68.0,13.0,5750.0,6494.4,0.004,-20.0,41.9,-7.6
543,2021-10-26,184.0,167.0,17.0,5.0,96.0,24.0,6093.0,6473.4,0.004,-2.8,37.9,-10.2
544,2021-10-27,177.0,161.0,16.0,2.0,54.0,19.0,5335.0,6477.6,0.004,2.4,41.3,-8.0
545,2021-10-28,179.0,164.0,15.0,3.0,43.0,23.0,4655.0,6443.3,0.004,-0.3,40.8,-8.3
546,2021-10-29,166.0,152.0,14.0,12.0,4100.0,22.0,5334.0,6415.0,0.004,8.0,52.1,-0.9
547,2021-10-30,156.0,142.0,14.0,5.0,29.0,20.0,3630.0,6364.7,0.004,23.6,87.9,12.7
548,2021-10-31,156.0,142.0,14.0,0.0,21.0,5.0,1562.0,6354.4,0.004,-8.2,72.4,3.4
549,2021-11-01,140.0,126.0,14.0,1.0,51.0,22.0,5075.0,6238.9,0.004,-16.0,44.8,-5.7
550,2021-11-02,130.0,116.0,14.0,1.0,27.0,20.0,6509.0,6305.9,0.004,-2.0,41.9,-7.5
551,2021-11-03,134.0,120.0,14.0,3.0,15.0,19.0,2382.0,5722.3,0.004,29.0,83.0,9.8
552,2021-11-04,120.0,108.0,12.0,2.0,41.0,19.0,5225.0,5867.6,0.004,-22.4,42.0,-7.5
553,2021-11-05,105.0,93.0,12.0,1.0,65.0,19.0,6671.0,6095.3,0.004,4.2,48.0,-3.6
554,2021-11-06,108.0,96.0,12.0,0.0,16.0,15.0,4352.0,6207.4,0.004,24.6,84.4,10.6
555,2021-11-07,113.0,101.0,12.0,0.0,12.0,12.0,1584.0,6219.6,0.004,-7.1,71.3,2.7
556,2021-11-08,111.0,101.0,10.0,1.0,21.0,29.0,5694.0,6347.0,0.004,-19.2,38.4,-9.8
557,2021-11-09,122.0,112.0,10.0,1.0,26.0,18.0,6373.0,6315.0,0.004,-7.5,28.0,-16.6
558,2021-11-10,118.0,108.0,10.0,0.0,31.0,20.0,5245.0,6899.4,0.004,13.5,45.2,-5.4
559,2021-11-11,115.0,106.0,9.0,1.0,28.0,11.0,4907.0,6783.1,0.003,-1.6,42.8,-6.9
560,2021-11-12,109.0,101.0,8.0,0.0,41.0,17.0,5696.0,6611.3,0.003,6.5,52.2,-0.9
561,2021-11-13,107.0,97.0,10.0,0.0,18.0,16.0,4187.0,6575.6,0.003,28.5,95.5,17.2
562,2021-11-14,106.0,96.0,10.0,0.0,30.0,5.0,1524.0,6562.3,0.003,-3.9,87.9,12.7
563,2021-11-15,107.0,97.0,10.0,0.0,33.0,11.0,5657.0,6524.6,0.003,-22.6,45.4,-5.3
564,2021-11-16,106.0,96.0,10.0,0.0,18.0,23.0,5882.0,6458.9,0.003,0.5,46.2,-4.8
565,2021-11-17,102.0,92.0,10.0,2.0,23.0,11.0,4932.0,6393.6,0.003,2.8,50.3,-2.1
566,2021-11-18,94.0,84.0,10.0,1.0,41.0,13.0,4570.0,6343.9,0.003,-2.3,46.8,-4.3
567,2021-11-19,90.0,81.0,9.0,0.0,22.0,15.0,5016.0,6241.9,0.003,4.0,52.7,-0.5
568,2021-11-20,86.0,77.0,9.0,2.0,16.0,11.0,3503.0,6149.0,0.003,30.3,99.0,19.3
569,2021-11-21,82.0,73.0,9.0,0.0,19.0,5.0,1301.0,6103.1,0.003,-1.7,95.5,17.3
570,2021-11-22,82.0,74.0,8.0,1.0,34.0,9.0,5850.0,6120.9,0.003,-27.2,42.4,-7.2
571,2021-11-23,79.0,71.0,8.0,0.0,10.0,4.0,2526.0,5449.6,0.003,29.7,84.8,10.8
572,2021-11-24,72.0,64.0,8.0,0.0,15.0,19.0,5174.0,5532.4,0.003,-21.4,45.3,-5.3
573,2021-11-25,72.0,64.0,8.0,0.0,11.0,22.0,5211.0,5631.1,0.003,0.5,46.1,-4.8
574,2021-11-26,72.0,65.0,7.0,0.0,33.0,12.0,5536.0,5705.4,0.003,4.4,52.5,-0.6
575,2021-11-27,66.0,59.0,7.0,0.0,17.0,5.0,3702.0,5711.9,0.003,24.6,90.0,13.9
576,2021-11-28,66.0,59.0,7.0,0.0,13.0,6.0,1420.0,5743.9,0.003,-1.9,86.4,11.8
577,2021-11-29,67.0,61.0,6.0,1.0,12.0,15.0,5409.0,5676.0,0.003,-22.0,45.4,-5.3
578,2021-11-30,69.0,63.0,6.0,1.0,38.0,14.0,5565.0,6274.1,0.003,1.4,47.4,-4.0
579,2021-12-01,74.0,70.0,4.0,1.0,12.0,6.0,5037.0,6189.1,0.003,-2.9,43.2,-6.7
580,2021-12-02,76.0,72.0,4.0,0.0,21.0,9.0,4630.0,6093.1,0.002,-0.9,42.0,-7.5
581,2021-12-03,74.0,72.0,2.0,1.0,22.0,19.0,5442.0,6064.6,0.003,4.5,48.4,-3.3
582,2021-12-04,72.0,70.0,2.0,0.0,13.0,9.0,3853.0,6105.4,0.003,32.0,95.9,17.5
583,2021-12-05,76.0,74.0,2.0,0.0,14.0,8.0,1635.0,6127.1,0.003,-3.3,89.5,13.7
584,2021-12-06,75.0,72.0,3.0,0.0,26.0,4.0,5318.0,6112.6,0.003,-23.5,44.9,-5.6
585,2021-12-07,69.0,66.0,3.0,0.0,12.0,17.0,5991.0,6178.4,0.003,0.3,45.3,-5.3
586,2021-12-08,70.0,67.0,3.0,1.0,14.0,23.0,5206.0,6208.0,0.003,-2.2,42.1,-7.4
587,2021-12-09,69.0,66.0,3.0,1.0,12.0,7.0,4754.0,6221.0,0.003,6.1,50.8,-1.7
588,2021-12-10,66.0,63.0,3.0,0.0,26.0,22.0,5928.0,6313.0,0.003,5.7,59.4,3.9
589,2021-12-11,72.0,69.0,3.0,0.0,3.0,8.0,3686.0,6284.7,0.003,32.4,111.0,26.5
590,2021-12-12,76.0,73.0,3.0,0.0,20.0,8.0,1609.0,6296.9,0.003,-4.2,102.1,21.2
591,2021-12-13,77.0,73.0,4.0,1.0,16.0,15.0,5583.0,6339.7,0.003,-24.8,52.1,-0.9
592,2021-12-14,88.0,84.0,4.0,1.0,2.0,42.0,5832.0,6327.7,0.004,-3.8,46.3,-4.7
593,2021-12-15,80.0,77.0,3.0,0.0,27.0,20.0,5153.0,6334.6,0.004,11.9,63.8,6.7
594,2021-12-16,87.0,84.0,3.0,0.0,13.0,23.0,4907.0,6364.7,0.004,-5.6,54.6,0.7
595,2021-12-17,93.0,90.0,3.0,0.0,27.0,26.0,5470.0,6315.6,0.004,1.6,57.1,2.4
596,2021-12-18,101.0,98.0,3.0,0.0,0.0,31.0,4137.0,6391.3,0.005,40.5,120.8,32.4
597,2021-12-19,96.0,93.0,3.0,0.0,23.0,6.0,1643.0,6388.7,0.005,-5.6,108.5,25.1
598,2021-12-20,119.0,116.0,3.0,0.0,9.0,21.0,5640.0,6391.4,0.005,-25.3,55.8,1.5
599,2021-12-21,144.0,141.0,3.0,0.0,7.0,40.0,6197.0,6462.1,0.005,1.5,58.2,3.1
600,2021-12-22,155.0,152.0,3.0,1.0,13.0,37.0,5531.0,6508.9,0.005,3.5,63.8,6.7
601,2021-12-23,160.0,158.0,2.0,0.0,18.0,38.0,5046.0,6542.4,0.006,-0.8,62.4,5.8
602,2021-12-24,176.0,174.0,2.0,0.0,19.0,38.0,5297.0,6514.1,0.006,15.9,88.3,22.7
603,2021-12-25,178.0,176.0,2.0,1.0,13.0,23.0,4184.0,6542.1,0.006,16.7,119.7,31.8
604,2021-12-26,180.0,178.0,2.0,0.0,27.0,29.0,1952.0,6596.9,0.006,-6.3,105.8,23.4
605,2021-12-27,202.0,200.0,2.0,0.0,31.0,58.0,4683.0,6462.6,0.006999999999999999,-20.7,63.2,6.3
606,2021-12-28,203.0,201.0,2.0,1.0,29.0,47.0,4878.0,6189.3,0.008,0.7,64.4,7.1
607,2021-12-29,206.0,205.0,1.0,0.0,20.0,43.0,2840.0,5692.7,0.009000000000000001,4.0,70.9,2.5
608,2021-12-30,223.0,222.0,1.0,0.0,26.0,24.0,1885.0,5084.3,0.01,-5.4,61.7,-3.0
